false,Add Cost Per Area to Construction,AddCostPerAreaToConstruction,AddCostPerAreaToConstruction,RubyMeasure
"",argument,"",Choose a Construction to Add Costs to,construction,Choose a Construction to Add Costs to,Choice,,"",""
"",argument,"",Remove Existing Costs,remove_costs,Remove Existing Costs,Bool,,true,""
"",argument,"",Material and Installation Costs for Construction per Area Used,material_cost_ip,Material and Installation Costs for Construction per Area Used,Double,$/ft^2,0.0,""
"",argument,"",Demolition Costs for Construction per Area Used,demolition_cost_ip,Demolition Costs for Construction per Area Used,Double,$/ft^2,0.0,""
"",argument,"",Years Until Costs Start,years_until_costs_start,Years Until Costs Start,Integer,whole years,0,""
"",argument,"",Demolition Costs Occur During Initial Construction,demo_cost_initial_const,Demolition Costs Occur During Initial Construction,Bool,,false,""
"",argument,"",Expected Life,expected_life,Expected Life,Integer,whole years,20,""
"",argument,"",O & M Costs for Construction per Area Used,om_cost_ip,O & M Costs for Construction per Area Used,Double,$/ft^2,0.0,""
"",argument,"",O & M Frequency,om_frequency,O & M Frequency,Integer,whole years,1,""
false,Add Cost Per Area to Unused Construction,AddCostPerAreaToUnusedConstruction,AddCostPerAreaToUnusedConstruction,RubyMeasure
"",argument,"",Choose a Construction to Add Costs to,construction,Choose a Construction to Add Costs to,Choice,,"",""
"",argument,"",Remove Existing Costs,remove_costs,Remove Existing Costs,Bool,,true,""
"",argument,"",Material and Installation Costs for Construction per Area Used,material_cost_ip,Material and Installation Costs for Construction per Area Used,Double,$/ft^2,0.0,""
"",argument,"",Demolition Costs for Construction per Area Used,demolition_cost_ip,Demolition Costs for Construction per Area Used,Double,$/ft^2,0.0,""
"",argument,"",Years Until Costs Start,years_until_costs_start,Years Until Costs Start,Integer,whole years,0,""
"",argument,"",Demolition Costs Occur During Initial Construction,demo_cost_initial_const,Demolition Costs Occur During Initial Construction,Bool,,false,""
"",argument,"",Expected Life,expected_life,Expected Life,Integer,whole years,20,""
"",argument,"",O & M Costs for Construction per Area Used,om_cost_ip,O & M Costs for Construction per Area Used,Double,$/ft^2,0.0,""
"",argument,"",O & M Frequency,om_frequency,O & M Frequency,Integer,whole years,1,""
false,Add Cost Per Floor Area to Building,AddCostPerFloorAreaToBuilding,AddCostPerFloorAreaToBuilding,RubyMeasure
"",argument,"",Remove Existing Costs,remove_costs,Remove Existing Costs,Bool,,true,""
"",argument,"",Name for Life Cycle Cost Object,lcc_name,Name for Life Cycle Cost Object,String,,Building - Life Cycle Costs,""
"",argument,"",Material and Installation Costs for the Building per Floor Area,material_cost_ip,Material and Installation Costs for the Building per Floor Area,Double,$/ft^2,0.0,""
"",argument,"",Demolition Costs for Construction per Area Used,demolition_cost_ip,Demolition Costs for Construction per Area Used,Double,$/ft^2,0.0,""
"",argument,"",Years Until Costs Start,years_until_costs_start,Years Until Costs Start,Integer,whole years,0,""
"",argument,"",Demolition Costs Occur During Initial Construction,demo_cost_initial_const,Demolition Costs Occur During Initial Construction,Bool,,false,""
"",argument,"",Expected Life,expected_life,Expected Life,Integer,whole years,20,""
"",argument,"",O & M Costs for the Builiding per Floor Area Used,om_cost_ip,O & M Costs for the Builiding per Floor Area Used,Double,$/ft^2,0.0,""
"",argument,"",O & M Frequency,om_frequency,O & M Frequency,Integer,whole years,1,""
false,Add Cost Per Floor Area to Electric Equipment,AddCostPerFloorAreaToElectricEquipment,AddCostPerFloorAreaToElectricEquipment,RubyMeasure
"",argument,"",Choose a Watts per Area Electric Equipment Definition to Add Costs to,equip_def,Choose a Watts per Area Electric Equipment Definition to Add Costs to,Choice,,"",""
"",argument,"",Remove Existing Costs,remove_costs,Remove Existing Costs,Bool,,true,""
"",argument,"",Material and Installation Costs for Definition per Floor Area,material_cost_ip,Material and Installation Costs for Definition per Floor Area,Double,$/ft^2,0.0,""
"",argument,"",Demolition Costs for Definition per Floor Area,demolition_cost_ip,Demolition Costs for Definition per Floor Area,Double,$/ft^2,0.0,""
"",argument,"",Years Until Costs Start,years_until_costs_start,Years Until Costs Start,Integer,whole years,0,""
"",argument,"",Demolition Costs Occur During Initial Definition,demo_cost_initial_const,Demolition Costs Occur During Initial Definition,Bool,,false,""
"",argument,"",Expected Life,expected_life,Expected Life,Integer,whole years,20,""
"",argument,"",O & M Costs for Definition per Floor Area,om_cost_ip,O & M Costs for Definition per Floor Area,Double,$/ft^2,0.0,""
"",argument,"",O & M Frequency,om_frequency,O & M Frequency,Integer,whole years,1,""
false,Add Cost Per Floor Area to Lights,AddCostPerFloorAreaToLights,AddCostPerFloorAreaToLights,RubyMeasure
"",argument,"",Choose a Watt per Area Lights Definition to Add Costs to,lights_def,Choose a Watt per Area Lights Definition to Add Costs to,Choice,,"",""
"",argument,"",Remove Existing Costs,remove_costs,Remove Existing Costs,Bool,,true,""
"",argument,"",Material and Installation Costs for Definition per Floor Area,material_cost_ip,Material and Installation Costs for Definition per Floor Area,Double,$/ft^2,0.0,""
"",argument,"",Demolition Costs for Definition per Floor Area,demolition_cost_ip,Demolition Costs for Definition per Floor Area,Double,$/ft^2,0.0,""
"",argument,"",Years Until Costs Start,years_until_costs_start,Years Until Costs Start,Integer,whole years,0,""
"",argument,"",Demolition Costs Occur During Initial Definition,demo_cost_initial_const,Demolition Costs Occur During Initial Definition,Bool,,false,""
"",argument,"",Expected Life,expected_life,Expected Life,Integer,whole years,20,""
"",argument,"",O & M Costs for Definition per Floor Area,om_cost_ip,O & M Costs for Definition per Floor Area,Double,$/ft^2,0.0,""
"",argument,"",O & M Frequency,om_frequency,O & M Frequency,Integer,whole years,1,""
false,Add Cost Per Floor Area to Unused Lights,AddCostPerFloorAreaToUnusedLights,AddCostPerFloorAreaToUnusedLights,RubyMeasure
"",argument,"",Choose a Watt per Area Lights Definition to Add Costs to,lights_def,Choose a Watt per Area Lights Definition to Add Costs to,Choice,,"",""
"",argument,"",Remove Existing Costs,remove_costs,Remove Existing Costs,Bool,,true,""
"",argument,"",Material and Installation Costs for Definition per Floor Area,material_cost_ip,Material and Installation Costs for Definition per Floor Area,Double,$/ft^2,0.0,""
"",argument,"",Demolition Costs for Definition per Floor Area,demolition_cost_ip,Demolition Costs for Definition per Floor Area,Double,$/ft^2,0.0,""
"",argument,"",Years Until Costs Start,years_until_costs_start,Years Until Costs Start,Integer,whole years,0,""
"",argument,"",Demolition Costs Occur During Initial Definition,demo_cost_initial_const,Demolition Costs Occur During Initial Definition,Bool,,false,""
"",argument,"",Expected Life,expected_life,Expected Life,Integer,whole years,20,""
"",argument,"",O & M Costs for Definition per Floor Area,om_cost_ip,O & M Costs for Definition per Floor Area,Double,$/ft^2,0.0,""
"",argument,"",O & M Frequency,om_frequency,O & M Frequency,Integer,whole years,1,""
false,Add Cost to Supply Side Hvac Component by Air Loop,AddCostToSupplySideHVACComponentByAirLoop,AddCostToSupplySideHVACComponentByAirLoop,RubyMeasure
"",argument,"",Select an HVAC Air Loop Supply Side Component Type,hvac_comp_type,Select an HVAC Air Loop Supply Side Component Type,Choice,,"","|CoilCoolingDXSingleSpeed,CoilCoolingDXTwoSpeed,CoilHeatingDXSingleSpeed,CoilHeatingElectric,CoilHeatingGas,CoilHeatingWaterBaseboard,FanConstantVolume,FanOnOff,FanVariableVolume,PumpConstantSpeed,PumpVariableSpeed,CoilCoolingWater,CoilHeatingWater|"
"",argument,"",Choose an Air Loop to Add Costs to,object,Choose an Air Loop to Add Costs to,Choice,,**All Air Loops**,|**All Air Loops**|
"",argument,"",Remove Existing Costs,remove_costs,Remove Existing Costs,Bool,,true,""
"",argument,"",Material and Installation Costs per Component,material_cost,Material and Installation Costs per Component,Double,$,0.0,""
"",argument,"",Demolition Costs per Component,demolition_cost,Demolition Costs per Component,Double,$,0.0,""
"",argument,"",Years Until Costs Start,years_until_costs_start,Years Until Costs Start,Integer,whole years,0,""
"",argument,"",Demolition Costs Occur During Initial Construction,demo_cost_initial_const,Demolition Costs Occur During Initial Construction,Bool,,false,""
"",argument,"",Expected Life,expected_life,Expected Life,Integer,whole years,20,""
